Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Label
secure-loginpending-help.com,0,0,0,1,0,0,0,1,0,1,0,0,1
royalmail.co.uk-parcel.org,0,0,0,0,0,0,0,1,0,1,0,0,1
freemanguitars.top,0,0,0,1,0,0,0,0,0,1,0,0,1
safetyconsultantehs.com,0,0,0,2,0,0,0,0,0,1,0,0,1
urlz.fr,0,0,1,1,0,0,0,0,0,0,0,0,1
kjsa.com,0,0,1,3,0,0,0,0,0,1,0,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
hasmob.com,0,0,0,3,0,0,0,0,0,1,0,0,1
verifikasi678-gv.ga,0,0,0,0,0,0,0,1,0,1,1,1,1
authorcheck.com,0,0,1,3,0,0,0,0,0,1,0,1,1
u3703558.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,0,1,1
stylesbyaranda.com,0,0,0,2,0,0,0,0,0,1,0,0,1
hyasozozadr5hdg.ygto.com,0,0,0,1,0,0,0,0,0,1,0,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
adscouponaccountscampaign.com,0,0,0,0,0,0,0,0,0,1,0,1,1
secure.runescape.com-vzla.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
postaldelivery.support,0,0,1,2,0,0,0,0,0,1,0,0,1
mysp.ac,0,0,0,1,0,0,0,0,0,1,0,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
demiapayne.cf,0,0,0,2,0,0,0,0,0,1,1,1,1
bcpsonasegurabeta-viabcp.ml,0,0,0,0,0,0,0,1,0,1,1,1,1
cincinnatl-test.ebpages.com,0,1,1,1,0,0,0,1,0,1,0,0,1
ee-verify-billing-secure.com,0,0,0,0,0,0,0,1,0,1,0,0,1
id000493.wpengine.com,0,0,0,3,0,0,0,0,0,1,0,0,1
mobilelegends2021.wikaba.com,0,0,1,2,0,0,0,0,0,1,0,0,1
fedner.net,0,0,1,3,0,0,0,0,0,1,0,1,1
floorsdirectltd.co.uk,0,0,0,2,0,0,0,0,0,1,0,0,1
office365.eu.vadesecure.com,0,0,1,2,0,0,0,0,0,1,0,0,1
dranathaliamatos.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1
sihla.uk,0,0,0,1,0,0,0,0,0,1,0,1,1
eamashoppigbill.org,0,0,0,3,0,0,0,0,0,1,0,1,1
ebay.co.uk.2912168371646.bid,0,0,0,0,0,0,0,0,0,1,1,1,1
s.id,0,0,0,1,0,0,0,0,0,0,0,1,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
myroyalmail-fees-payment.com,0,0,1,1,0,0,1,1,0,1,0,0,1
tawreedss.com,0,0,0,3,0,0,0,0,0,1,0,0,1
aadaedu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
ee-billing-service.co.uk,0,0,0,0,0,0,0,1,0,1,0,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1,1
livraisonexpress.customervalidationprotocol.com,0,0,1,1,0,0,0,0,0,1,0,1,1
pasarelasdepagos.com,0,0,1,5,0,0,0,0,0,1,0,0,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,0,1,1
mktbtk.com,0,0,0,2,0,0,0,0,0,1,0,0,1
mail.charperimagedesign.com,0,0,0,1,0,0,0,0,0,1,0,0,1
hidroconsultoria.com.br,0,0,1,2,0,0,0,0,0,1,1,1,1
us.chaseusn.online,0,0,0,1,0,0,0,0,0,1,0,0,1
amazon-check-co-jp.s5n.top,0,0,0,0,0,0,0,1,0,1,0,0,1
tambolin.adv.br,0,0,1,5,0,0,0,0,0,1,1,1,1
blocked-facebook7.forumz.info,0,0,0,0,0,0,0,1,0,1,0,0,1
chase.com.online-radius.com,0,0,1,3,0,0,0,1,0,1,0,1,1
cbjets.com,0,0,0,2,0,0,0,0,0,1,0,0,1
ashegeservat.ir,0,0,1,5,0,0,0,0,0,1,1,1,1
pranavks.github.io,0,0,0,1,0,0,0,0,0,1,1,1,1
PayPal.unlock-myaccount.com,0,0,0,0,0,0,1,1,0,1,0,1,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
lxxivvvtbymtfgdodlgusrgzau-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
14.139.242.254,0,0,1,8,0,0,0,0,0,1,1,1,1
mcsharepoint.com,0,0,1,2,0,0,1,0,0,1,0,1,1
my-tee-shirt.com,0,0,0,3,0,0,1,1,0,1,0,0,1
lerocice1911.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
moreland.chekdata.com.au,0,0,1,4,0,0,0,0,0,1,1,1,1
bluefish-digital.com,0,0,0,4,0,0,0,1,0,1,0,1,1
biocurerx.com,0,0,0,3,0,0,1,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,1
maxsegurebn.com,0,0,0,0,0,0,0,0,0,1,0,0,1
xhmqu.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
amazon-check-co-jp.f6h.top,0,0,1,0,0,0,0,1,0,1,0,0,1
nocontent-tyvnrwno.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
gov.uk-auth-d21.com,0,0,0,0,0,0,0,1,0,1,0,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
staplie.000webhostapp.com,0,0,0,2,0,0,0,0,0,1,0,0,1
unauthoriseotherdevice.com,0,0,1,2,0,0,0,0,0,1,0,0,1
starlangsb.com,0,0,0,0,0,0,0,0,0,1,0,0,1
unauthoriserecentpayee.com,0,0,0,1,0,0,0,0,0,1,0,0,1
amazouyhjp.fugyht.xyz,0,0,0,0,0,0,0,0,0,1,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
secure.login.aliexpress.com.coin-balance.com,0,1,1,1,0,0,0,1,0,1,0,1,1
learning.validate.santander.digital,0,0,1,4,0,0,0,0,0,1,0,0,1
icebluemini.com,0,0,1,5,0,0,0,0,0,1,0,1,1
payee-app-access-deny.com,0,0,0,1,0,0,0,1,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
zpr.io,0,0,0,1,0,0,0,0,0,1,0,0,1
electionnewsug.com,0,0,1,5,0,0,0,0,0,1,0,1,1
convocatoriasactualizadas.com,0,0,1,1,0,0,0,0,0,1,0,0,1
leitersadvogados.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1
betasusgirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
delpaz.org,0,1,1,5,0,0,1,0,0,1,0,1,1
evernote.com,0,0,1,4,0,0,0,0,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
join-whatapp.otzo.com,0,0,0,0,0,0,0,1,0,1,0,1,1
sobisparkss-poser.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1
hepsbahis01.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
sparkassen-kundenvalidierung2.xyz,0,0,1,2,0,0,0,1,0,1,0,0,1
amazon-check-co-jp.m5s.top,0,0,0,0,0,0,0,1,0,1,0,0,1
cxmx2020atualizacao.com,0,0,0,0,0,0,0,0,0,1,0,0,1
jopmred.wordbricks.com,0,0,0,0,0,0,0,0,0,1,0,1,1
henry-k12-ga-us-z.cf,0,0,0,0,0,0,0,1,0,1,1,1,1
cro-cryptocurrency-assets.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,0,1
newsimdigital.com,0,0,0,1,0,0,0,0,0,1,0,1,1
er947745984387879.web.app,0,0,1,0,0,0,0,0,0,1,0,0,1
onlinebanking-support-accounts.com,0,0,0,0,0,0,0,1,0,1,0,0,1
app.box.com,0,0,1,2,0,0,1,0,0,1,0,0,1
xj3pr.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
wearenaughty.com,0,0,0,2,0,0,0,0,0,1,0,1,1
services.runescape.com-oc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
security-verifytransaction.com,0,0,0,1,0,0,0,1,0,1,0,0,1
signifyteleprompt-expired.firebaseapp.com,0,1,1,1,0,0,0,1,1,1,1,1,1
greatmusica.com,0,0,0,2,0,0,0,0,0,1,0,0,1
dashrbordstrp.com,0,0,1,1,0,0,0,0,0,1,0,0,1
lojaceleste.com,0,0,0,0,0,0,0,0,0,1,0,1,1
heylink.me,0,0,0,1,0,0,0,0,0,0,0,0,1
leonardocoimbra.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0,1
adnet8.com,0,0,1,2,1,0,0,0,0,1,0,1,1
notariagalvez.com,0,0,0,0,0,0,0,0,0,1,0,1,1
pramitmedicalstore.com,0,0,1,2,0,0,0,0,0,1,0,0,1
amazon-check-co-jp.h4p.top,0,0,0,0,0,0,0,1,0,1,0,0,1
40.86.224.237,0,0,0,2,0,0,0,0,0,1,1,1,1
gawvs.in,0,0,1,3,0,0,0,0,0,1,0,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,1
apesigam.com,0,0,0,2,0,0,0,0,0,1,0,0,1
app.pandadoc.com,0,0,1,2,0,0,0,0,0,1,0,0,1
site9551459.92.webydo.com,0,0,0,0,0,0,0,0,0,1,0,0,1
wbrotherhood.com,0,0,0,3,0,0,0,0,0,1,0,0,1
kontoservice002.xyz,0,0,1,2,0,0,0,0,0,1,0,0,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,0,1,1,1,1
baccredomatic.crowdicity.com,0,0,0,0,0,0,0,0,0,1,0,0,1
imi.org.au,0,0,0,3,0,0,0,0,0,1,1,1,1
presidencia.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0,1
tpsfu.org.tw,0,0,0,3,0,0,0,0,0,1,0,0,1
v.gd,0,0,0,1,0,0,1,0,0,0,1,1,1
gkjx168.com,0,0,1,1,0,0,0,0,0,1,0,1,1
columbiaps-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
bit.do,0,0,0,1,0,0,1,0,0,0,0,0,1
newsimdigital.com,0,0,1,2,0,0,0,0,0,1,0,1,1
betasus23.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
royalmail-unpaidparcelfee.com,0,0,1,1,0,0,0,1,0,1,0,0,1
security-cancelpayees.com,0,0,0,1,0,0,0,1,0,1,0,0,1
simp.ly,0,0,0,2,0,0,0,0,0,1,0,0,1
suspfacebookcom-25623011.nightaway.ca,0,0,1,1,0,0,0,1,0,1,0,0,1
modesuites.com,0,0,1,3,0,0,0,0,0,1,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
attservicenet.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1
fgbbtyjuhgjhmgf.fra1.digitaloceanspaces.com,0,0,1,1,0,0,0,0,0,1,0,0,1
ww17.casas-cb-compras.com,0,0,1,1,0,0,0,1,0,1,0,1,1
mail.folapos.com,0,0,0,0,0,0,0,0,0,1,0,0,1
web.royale-freefire1garena-bonus.com,0,0,0,0,0,0,0,1,0,1,0,0,1
natwest.personal-login-online.com,0,0,0,0,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
alamdi.net,0,0,0,1,0,0,0,0,0,1,0,1,1
centriccenteradmin.wapka.website,0,0,0,0,0,0,0,0,0,1,1,1,1
galvanotehnik.rs,0,0,0,1,0,0,0,0,0,1,1,0,1
messagerie-vocal51.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
publicspeakingcoursesinsingapore.com,0,0,1,4,0,0,0,0,0,1,0,0,1
famous8536ylu.allsalelist.com,0,0,0,0,0,0,1,0,0,1,0,0,1
orzel.in,0,0,0,1,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
hepsibahisgirisimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
simpletouchpos.com,0,0,0,3,0,0,0,0,0,1,0,0,1
runescape.com-ca.ru,0,0,0,0,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
nocontent-vnqlnxry.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
fugas.cl,0,0,0,2,0,0,0,0,0,1,1,1,1
pramitmedicalstore.com,0,0,1,3,0,0,0,0,0,1,0,0,1
vilanovacenter.com,0,0,1,3,0,0,0,0,0,1,0,1,1
infoskproserviceskkc.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1
structureui.com,0,0,1,10,0,0,0,0,0,1,0,0,1
freshskinandbodyfairport.com,0,0,0,1,0,0,1,0,0,1,0,1,1
cpanel.telephone-sfr.com,0,0,0,0,0,0,0,1,0,1,0,0,1
amazon-check-co-jp.i4s.top,0,0,0,0,0,0,0,1,0,1,0,0,1
delivery.olx.pl-confirmation.live,0,0,0,0,0,0,0,1,0,1,1,1,1
datenerweiterungsprozesslauf2222.xyz,0,0,0,1,0,0,0,0,0,1,0,0,1
active-living.ca,0,0,1,1,0,0,0,1,0,1,0,0,1
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
mykonos.cl,0,0,0,2,0,0,0,0,0,1,1,1,1
theumashow.com,0,0,0,3,0,0,0,0,0,1,0,0,1
royalesc.ru,0,0,0,0,0,0,0,0,0,1,0,1,1
nocontent-vvvppxqo.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
royalmail.parcel-delivery-date.com,0,0,0,0,0,0,0,1,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
My3-gateway-check.com,0,0,0,1,0,0,0,1,0,1,0,0,1
sprayffiti.com,0,0,1,4,0,0,0,0,0,1,0,0,1
canal-nantes-brest.fr,0,0,0,2,0,0,0,1,0,1,0,1,1
brunoalmeidanet.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,0,1
212897764576871473832-dot-bn058.csb.app,0,1,1,0,0,0,0,1,0,1,0,0,1
s.id,0,0,0,1,0,0,0,0,0,0,0,1,1
atelieadrika.com.br,0,0,0,0,0,0,0,0,0,1,1,1,1
igcopyrighthelpobjection-centersd.000webhostapp.com,0,0,1,0,0,0,0,1,0,1,0,0,1
bitly.com,0,0,0,1,0,0,1,0,0,0,0,0,1
opretretopoptk.000webhostapp.com,0,0,1,2,0,0,0,0,0,1,0,0,1
payees-securityuk.com,0,0,0,1,0,0,0,1,0,1,0,0,1
nocontent-mullzsiy.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
ekopups.com.ua,0,1,1,4,0,0,0,0,0,1,1,1,1
urlz.fr,0,0,1,1,0,0,0,0,0,0,0,0,1
royalmail-dispatched.com,0,0,0,1,0,0,0,1,0,1,0,0,1
betasusum1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
chileanizing.dademadedev.com,0,0,1,4,1,0,0,0,0,1,0,1,1
mail.security-team-payee-confirm.net,0,0,0,0,0,0,0,1,0,1,0,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
royal-mailupdate.com,0,0,1,1,0,0,0,1,0,1,0,0,1
soneyamks.com,0,0,0,1,0,0,0,0,0,1,0,0,1
jnhiqaasisespuzyxxjxgtqeqa-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
sieck-kuehlsysteme.de,0,1,1,4,0,0,0,1,0,1,1,1,1
shrisambhajifoundation.org,0,0,1,4,0,0,0,0,0,1,0,0,1
user-restore.com,0,0,0,1,0,0,0,1,0,1,0,0,1
omkqaqpdeghkmqxupdmromyqgr-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
venixotechnologies.com,0,0,1,6,0,0,0,0,0,1,0,0,1
jewellerystore.com.au,0,0,1,4,0,0,0,0,0,1,1,1,1
byoko.co.kr,0,0,0,2,0,0,0,0,0,1,0,0,1
whqtsapp-xnxx18.get-item60.ml,0,0,0,0,0,0,0,1,0,1,1,1,1
johannessscinders.de,0,0,0,1,0,0,0,0,0,1,1,1,1
www-ipko.pl.palkishaadi.com,0,0,0,1,0,0,0,1,0,1,0,0,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,0,0,1
rentyouracc.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
egyptmovingfurniture.com,0,0,1,5,0,0,0,0,0,1,0,1,1
grupwhatsapp.gett-event2021.ga,0,0,0,0,0,0,0,1,0,1,1,1,1
crmdocentes.xochicalco.edu.mx,0,0,0,2,0,0,0,0,0,1,0,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,1,1,1
cunjin.work,0,0,1,6,0,0,0,0,0,1,1,1,1
uofc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
apkandroid.ru,0,0,1,3,0,0,1,0,0,1,0,0,1
lehsa.com,0,0,0,3,0,0,0,0,0,1,0,1,1
cliniqtec.com,0,0,0,1,0,0,0,0,0,1,0,0,1
ersfilter-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1,1
secure.login.aliexpress.com.coin-balance.com,0,1,1,1,0,0,1,1,0,1,0,1,1
bpl.kr,0,0,0,1,0,0,0,0,0,1,0,0,1
attnet4.aidaform.com,0,0,0,1,0,0,0,0,0,1,0,0,1
polinaves.ru,0,0,1,4,0,0,0,0,0,1,0,1,1
loydsbank.co.uk-gb-device.uk,0,0,0,1,0,0,0,1,0,1,0,0,1
ofertadeportes.com,0,0,0,3,0,0,0,0,0,1,0,0,1
o2-securekey-billing.com,0,0,1,2,0,0,0,1,0,1,0,0,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,0,0,1
olx-uzyskiwaniie.pl,0,0,0,0,0,0,0,1,0,1,1,1,1
revisionara.net,0,0,0,0,0,0,0,0,0,1,0,0,1
goliska-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
jnovemmaone.cf,0,0,0,0,0,0,0,0,0,1,1,1,1
nocontent-gyuenowf.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
nocontent-onsisljy.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
helppage.co.vu,0,0,0,1,0,0,0,0,0,1,1,1,1
myroyalmail-dutyfees.com,0,0,1,1,0,0,0,1,0,1,0,0,1
vipfbtools.com,0,0,0,0,0,0,0,0,0,1,0,0,1
canal-nantes-brest.fr,0,0,0,3,0,0,0,1,0,1,0,1,1
norcaltc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
myroyalmail-delivery-fees.com,0,0,1,1,0,0,0,1,0,1,0,0,1
wbstormer.com,0,0,1,4,0,0,0,0,0,1,0,0,1
612050612050612050612050612050612050-dot-onk89909.wn.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
tb915hdh89.mfs.gg,0,0,0,1,0,0,0,0,0,1,1,1,1
three-authverification.com,0,0,0,0,0,0,0,1,0,1,0,0,1
gilbertassnmgt.com,0,0,1,4,0,0,1,0,0,1,0,0,1
signifyteleprompt-expired.firebaseapp.com,0,1,1,1,0,0,0,1,1,1,1,1,1
royalmail-secureuk.com,0,0,1,1,0,0,0,1,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
tow1.photoclub-ebroicien.fr,0,0,0,1,0,0,0,1,0,1,0,0,1
rulesfb-7f4edxq7ojpl5.webport.ca,0,0,1,1,0,0,0,1,0,1,0,1,1
designferreira.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
house18.info,0,0,0,3,0,0,0,0,0,1,0,1,1
milanobet0279.com,0,0,0,0,0,0,0,0,0,1,0,0,1
nocontent-powsrozz.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
unitus.mk.ua,0,0,1,11,0,0,0,0,0,1,1,0,1
xn--mytherwallet-ceb.org,0,0,0,0,0,0,0,1,0,1,0,0,1
harvan-validate.com,0,0,0,0,0,0,0,1,0,1,0,0,1
elettrovisiongroup.com,0,0,1,5,0,0,0,0,0,1,0,0,1
siporados15585.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
mwnkvmmssxjennjyhedpfedyxf-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
stolizaparketa.ru,0,0,1,6,0,0,0,0,0,1,0,0,1
grocerjar.in,0,0,0,1,0,0,0,0,0,1,0,0,1
emjel.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
gogo21.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,0,1,1
primeav.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1
xrxh2.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
addidas202020211.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
123formbuilder.com,0,1,1,2,0,0,0,0,0,0,0,0,1
symphonypan-auth-org.ml,0,0,0,0,0,0,0,1,0,1,1,1,1
library.foraqsa.com,0,0,1,2,0,0,0,0,0,1,0,0,1
emailvalidationonoffice365andgmailsuiteserver.s3.eu.cloud-object-storage.appdomain.cloud,0,0,1,1,0,0,0,1,0,1,0,0,1
activation-page-regulation-2021.my.id,0,0,1,1,1,0,0,1,0,1,0,0,1
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,0,0,1,6,0,0,0,1,0,1,0,0,1
eliotecae-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
anarchitecturestudio.com,0,0,1,6,0,0,0,0,0,1,0,1,1
dashboard.openbankstone.secstone.link,0,0,1,1,0,0,0,0,0,1,0,0,1
3jqugbbg2mv3wrvxrzlydr2i3m-adwhj77lcyoafdy-www-paypal-com.translate.goog,0,0,1,0,0,0,0,1,0,1,1,1,1
frontiermail2.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1
113.161.144.143:8082,0,0,1,2,0,0,0,0,0,1,1,1,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
mail.chat-whatsapp8jhvztulp7ajofk9jua3jfi3s1.duckdns.org,0,0,1,0,0,0,0,1,0,1,1,1,1
saifglobalsports.com,0,0,1,5,0,0,0,0,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,0,0,0,1,1,1,1,1,1
payeesecurity-error.com,0,0,0,1,0,0,0,1,0,1,0,0,1
unlock-account.dynamic-dns.net,0,0,1,1,0,0,0,1,0,1,0,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,0,0,1
poczta.e.email-apple.com,0,0,0,0,0,0,0,1,0,1,0,1,1
confirm-team-payee-security.com,0,0,0,0,0,0,0,1,0,1,0,0,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0,1
amaaz0n-c0-jp.com,0,0,0,1,0,0,0,1,0,1,0,0,1
xh156.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
myl-secure-payee.com,0,0,0,2,0,0,0,1,0,1,0,0,1
clearstageconsulting.com,0,0,0,2,0,0,0,0,0,1,0,1,1
equalchances.org,0,0,0,4,0,0,0,0,0,1,0,0,1
asiastarchsolutions.com,0,0,0,2,0,0,0,0,0,1,0,0,1
uebbubbhgicuiufdjajfvwabtc-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
confirmvrifikasi.webnode.com,0,0,0,1,0,0,0,0,0,1,0,0,1
observation-point-ck3558794621879643698495485-bg.tk,0,0,1,1,0,0,0,1,0,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,1
accounts.paxful.com.paxful-security.com,0,0,1,1,0,0,0,1,0,1,0,0,1
02-secure-billing.com,0,0,0,0,0,0,0,1,0,1,0,0,1
40.124.123.123,0,0,0,2,0,0,0,0,0,1,1,1,1
olynesium.com,0,0,1,5,0,0,0,0,0,1,0,0,1
avtovokzal24.ru,0,0,0,3,0,0,0,0,0,1,0,0,1
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,0,1
signin.eday.co.uk.ws.eayi.sapi.dllsigninusing.ssl.8irxqfgrffk46kv6owuyjwqusa55gay.hadmin.gq,0,0,1,0,0,0,0,0,0,1,1,1,1
qnopxkdwigxifcwyoszjjfzgzw-dot-glossy-premise-306016.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
rmact-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
validationsystem.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0,1
amazon-check-co-jp.t6c.top,0,0,0,0,0,0,0,1,0,1,0,0,1
alphalatrinidad.cl,0,0,0,2,0,0,0,0,0,1,0,0,1
teachvlearn.com,0,0,1,6,0,0,0,0,0,1,0,0,1
dazul.com.ar,0,0,1,5,0,0,0,0,0,1,1,1,1
4datasolution.com,0,0,1,3,0,0,0,0,0,1,0,0,1
secure.runescape.com-vc.ru,0,0,0,0,0,0,0,1,0,1,0,0,1
nabacc.com,0,0,0,0,0,0,0,0,0,1,0,0,1
is.gd,0,0,0,1,0,0,1,0,0,0,1,1,1
itsssl.com,0,0,0,1,0,0,0,0,0,1,0,1,1
rblxlimitedz.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
brighant.com,0,0,0,1,0,0,1,0,0,1,0,0,1
taxrebate-hmr-customs.com,0,0,0,0,0,0,0,1,0,1,0,0,1
loydsbank.co.uk-app-gb.uk,0,0,0,0,0,0,0,1,0,1,0,0,1
cpc.cx,0,0,0,1,0,0,0,0,0,1,0,0,1
micvweb.com,0,0,0,1,0,0,0,0,0,1,0,0,1
groupwhatsapp23.tk,0,0,0,0,0,0,0,0,0,1,1,1,1
oosk.cf,0,0,0,1,0,0,0,0,0,1,1,1,1
9khnh.app.link,0,0,0,1,0,0,0,0,0,1,0,0,1
grupjoin20012.duckdns.org,0,0,0,1,0,0,0,0,0,1,1,1,1
xmeets.cf,0,0,0,1,0,0,0,0,0,1,1,1,1
info.ipromoteuoffers.com,0,0,1,6,0,0,0,0,0,1,0,0,1
1drv.ms,0,0,1,2,0,0,0,0,0,1,0,1,1
sparkasse-directservice39.xyz,0,0,0,1,0,0,0,1,0,1,0,0,1
peds-ortho.com,0,0,0,2,0,0,0,1,0,1,0,0,1
poorlydrawnlines.com,0,0,0,2,0,0,0,0,0,1,0,1,1
royalmail.delivery-secure-details.com,0,0,1,1,0,0,0,1,0,1,0,0,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
parnamg.info,0,0,0,1,0,0,0,0,0,1,0,1,1
iba-belapb.com,0,0,0,1,0,0,0,1,0,1,0,0,1
78.143.96.35,0,0,1,3,0,0,0,0,0,1,0,0,1
coopnordouest.ca,0,0,1,3,0,0,0,0,0,1,0,0,1
ebayfraud.gremlins-in-it.com,0,0,0,1,0,0,1,1,0,1,0,1,1
i-m.mx,0,0,1,2,0,0,0,1,0,1,0,1,1
dhlgpi.com,0,0,0,1,0,0,0,0,0,1,0,0,1
